player_id,name,round,score,date,handicap,avg_temp,precipitation,wind_speed,day_of_week,day_of_week_int
320,Jeff Maggert,16,75,2020-02-29,4.3,66.56,2.5,10.5,Saturday,5
446,David Gilford,10,68,2021-12-04,4.0,52.7,0.0,10.94,Saturday,5
454,David Edwards,6,68,2022-07-25,3.2,79.34,0.0,9.63,Monday,0
419,David Frost,10,73,2019-04-23,4.4,66.56,0.0,10.75,Tuesday,1
238,Robert Allenby,35,67,2020-06-26,4.5,62.24,0.0,7.15,Friday,4
314,Bernhard Langer,31,67,2021-09-04,3.0,62.6,0.0,9.82,Saturday,5
455,Mark Roe,4,72,2019-01-10,3.0,57.74,1.8,17.9,Thursday,3
353,Joakim Haeggman,1,77,2018-10-04,4.3,66.38,1.8,18.58,Thursday,3
334,Craig Parry,13,67,2019-09-28,4.9,66.02,0.0,10.94,Saturday,5
418,Tom Kite,11,73,2019-06-26,3.1,61.88,35.8,13.67,Wednesday,2
405,Greg Norman,15,66,2020-01-11,2.7,84.02,0.0,10.94,Saturday,5
365,Nick Faldo,1,62,2017-08-19,3.3,60.44,0.0,7.39,Saturday,5
314,Bernhard Langer,23,64,2020-10-01,3.0,51.62,0.0,8.08,Thursday,3
414,Payne Stewart,18,73,2022-07-10,4.7,71.96,4.1,11.43,Sunday,6
382,Barry Lane,4,69,2019-02-20,3.3,68.36,0.0,11.62,Wednesday,2
456,David Feherty,2,73,2022-10-29,6.6,40.64,0.0,9.38,Saturday,5
340,Brad Faxon,21,83,2020-03-29,4.7,45.5,2.8,10.31,Sunday,6
400,Steve Pate,6,68,2021-09-02,5.5,69.26,0.0,7.58,Thursday,3
457,Naomichi Ozaki,1,75,2021-07-31,5.7,84.2,0.0,5.84,Saturday,5
355,Mark O'Meara,20,75,2021-10-24,3.7,73.58,0.0,10.07,Sunday,6
353,Joakim Haeggman,10,75,2022-05-26,4.3,51.26,0.0,10.75,Thursday,3
446,David Gilford,5,75,2020-02-16,4.0,58.82,0.0,14.79,Sunday,6
458,Sandy Lyle,2,79,2022-02-05,5.2,42.08,5.8,8.26,Saturday,5
326,Jeff Sluman,7,72,2019-09-29,5.5,57.56,0.0,14.29,Sunday,6
247,Retief Goosen,18,75,2018-05-05,4.1,63.68,3.3,7.15,Saturday,5
459,Lanny Wadkins,1,77,2019-12-28,4.8,48.02,2.8,6.71,Saturday,5
368,John Cook,1,76,2019-03-09,6.4,84.74,13.5,10.5,Saturday,5
320,Jeff Maggert,10,72,2019-05-17,4.3,69.98,0.0,8.51,Friday,4
346,Eduardo Romero,7,72,2019-01-13,4.6,73.22,1.0,9.38,Sunday,6
444,Ben Crenshaw,6,73,2022-10-22,3.5,60.8,0.0,7.39,Saturday,5
441,Anders Forsbrand,4,76,2018-12-09,5.2,67.82,1.3,10.75,Sunday,6
452,Tony Johnstone,4,75,2022-01-01,4.5,66.92,0.5,22.8,Saturday,5
412,Tom Watson,12,70,2021-04-24,4.3,69.44,0.0,6.71,Saturday,5
238,Robert Allenby,22,74,2019-06-23,4.5,56.3,0.0,14.11,Sunday,6
451,Fulton Allem,1,72,2017-06-10,4.7,56.48,0.0,10.75,Saturday,5
460,Donnie Hammond,1,78,2020-11-12,4.3,85.46,3.6,11.87,Thursday,3
454,David Edwards,5,68,2022-01-10,3.2,60.08,0.0,8.26,Monday,0
423,Costantino Rocca,16,75,2022-07-13,4.2,73.76,24.4,8.51,Wednesday,2
449,Chip Beck,2,74,2018-06-07,5.9,64.04,1.0,13.67,Thursday,3
366,Billy Andrade,7,74,2019-11-30,5.9,51.26,0.0,10.75,Saturday,5
418,Tom Kite,22,69,2021-05-08,3.1,77.9,0.0,10.75,Saturday,5
388,Mark McNulty,16,75,2021-07-20,3.5,47.3,0.0,10.75,Tuesday,1
318,John Daly,20,69,2022-08-08,4.5,69.08,1.8,10.31,Monday,0
461,Gil Morgan,2,66,2018-02-03,2.0,51.62,0.0,6.96,Saturday,5
442,Fuzzy Zoeller,4,71,2019-09-27,2.9,65.66,0.0,11.18,Friday,4
462,Rodger Davis,4,69,2021-06-20,2.5,64.4,0.0,9.38,Sunday,6
455,Mark Roe,1,70,2017-08-16,3.0,84.02,0.0,8.08,Wednesday,2
419,David Frost,18,72,2022-05-21,4.4,58.46,7.4,7.83,Saturday,5
438,Seve Ballesteros,2,75,2020-10-22,4.4,62.42,0.0,15.41,Thursday,3
416,Mark James,15,69,2022-01-04,4.0,67.46,0.0,7.83,Tuesday,1
420,Larry Mize,10,71,2022-07-15,5.0,63.86,0.0,15.91,Friday,4
430,Wayne Westner,5,75,2019-08-05,4.5,61.52,1.5,8.95,Monday,0
463,Raymond Floyd,3,74,2019-09-24,2.9,69.98,0.0,10.75,Tuesday,1
324,Paul Broadhurst,7,67,2021-04-18,3.8,71.78,0.0,8.51,Sunday,6
380,Rocco Mediate,17,73,2021-12-07,4.2,73.76,0.0,17.03,Tuesday,1
343,Duffy Waldorf,18,68,2021-01-31,4.6,66.74,0.0,8.26,Sunday,6
411,Andrew Magee,3,77,2018-04-16,5.5,37.04,2.8,5.84,Monday,0
434,Peter Senior,5,73,2020-01-19,3.3,58.82,27.4,11.43,Sunday,6
436,Corey Pavin,8,67,2019-11-28,3.6,66.74,0.0,12.3,Thursday,3
317,Steve Elkington,6,70,2019-03-09,5.4,80.06,0.0,10.5,Saturday,5
360,Lee Janzen,15,72,2020-10-04,6.2,51.98,5.8,11.87,Sunday,6
349,John Huston,12,71,2020-06-19,5.7,58.1,0.0,8.08,Friday,4
426,Sam Torrance,6,70,2019-10-13,4.7,74.48,0.0,10.75,Sunday,6
379,Ian Woosnam,23,73,2021-12-23,4.8,80.96,8.9,16.53,Thursday,3
417,Frank Nobilo,7,69,2018-10-19,3.8,50.9,0.0,9.38,Friday,4
307,Tom Lehman,25,68,2020-07-12,3.0,55.58,0.0,6.71,Sunday,6
337,Nick Price,25,69,2019-12-07,4.6,61.34,0.0,13.17,Saturday,5
201,Ernie Els,62,68,2021-12-19,2.7,59.0,0.0,12.3,Sunday,6
450,Ian Baker-Finch,3,68,2019-05-09,5.3,78.26,0.0,8.95,Thursday,3
464,Mike Harwood,3,71,2022-01-23,4.8,37.58,0.0,8.08,Sunday,6
465,Dan Forsman,4,73,2021-11-28,4.8,75.2,0.8,15.91,Sunday,6
466,Wayne Grady,2,68,2020-02-02,1.3,64.94,0.0,12.3,Sunday,6
445,Scott Simpson,1,72,2018-02-23,2.2,61.34,0.0,13.67,Friday,4
315,Fred Couples,1,67,2017-06-27,3.9,69.98,0.0,9.82,Tuesday,1
365,Nick Faldo,17,71,2021-06-05,3.3,69.98,0.0,23.05,Saturday,5
1,Collin Morikawa,1,67,2017-08-27,-0.9,55.58,0.0,6.71,Sunday,6
2,Jordan Spieth,11,68,2019-05-18,2.2,55.4,8.6,8.08,Saturday,5
3,Dylan Frittelli,3,69,2017-11-08,3.5,57.2,0.0,9.38,Wednesday,2
4,Kevin Kisner,2,78,2017-12-03,4.2,52.34,0.0,10.75,Sunday,6
38,Viktor Hovland,2,68,2020-01-31,1.1,72.14,0.0,7.39,Friday,4
39,Shane Lowry,2,72,2017-06-09,3.1,60.62,3.0,14.98,Friday,4
40,Emiliano Grillo,1,73,2017-04-30,4.3,73.22,1.0,9.38,Sunday,6
41,Tony Finau,1,77,2017-08-08,2.3,71.78,12.7,8.95,Tuesday,1
42,Paul Casey,15,68,2018-11-15,3.9,59.36,0.0,8.08,Thursday,3
43,Corey Conners,2,66,2018-03-03,2.9,64.04,0.0,12.05,Saturday,5
44,Webb Simpson,15,66,2019-07-27,4.1,60.26,8.9,8.95,Saturday,5
45,Sergio Garcia,75,71,2022-07-02,4.0,90.14,0.0,13.86,Saturday,5
46,Kevin Streelman,6,64,2019-08-03,4.7,79.34,0.0,8.95,Saturday,5
47,Brian Harman,2,71,2017-07-15,4.0,77.9,0.0,10.75,Saturday,5
48,Xander Schauffele,9,71,2021-11-21,2.5,86.54,0.0,11.62,Sunday,6
49,Jason Kokrak,7,68,2022-08-07,2.7,78.44,4.8,11.62,Sunday,6
50,Ian Poulter,1,75,2017-04-28,3.5,57.02,0.3,11.18,Friday,4
51,Cameron Tringale,7,74,2021-06-12,2.7,49.82,5.1,8.08,Saturday,5
52,Andy Sullivan,3,69,2018-07-15,3.0,64.94,0.0,6.71,Sunday,6
53,Louis Oosthuizen,13,66,2018-12-15,3.2,74.3,0.0,8.51,Saturday,5
54,Jon Rahm,5,66,2018-01-28,2.5,66.02,0.0,9.63,Sunday,6
55,Tommy Fleetwood,16,69,2022-04-17,2.9,65.48,0.0,10.31,Sunday,6
56,Talor Gooch,3,67,2021-11-16,2.0,72.14,0.0,9.63,Tuesday,1
57,Lanto Griffin,3,66,2019-02-24,2.0,63.86,0.0,4.04,Sunday,6
58,Cameron Smith,6,72,2018-03-31,3.6,67.82,30.2,10.31,Saturday,5
59,Bryson DeChambeau,3,71,2018-03-12,3.7,80.06,0.0,7.83,Monday,0
60,Max Homa,1,72,2018-04-28,2.2,75.92,4.3,7.83,Saturday,5
61,Matt Wallace,5,71,2018-06-06,3.6,69.26,0.0,17.65,Wednesday,2
62,Justin Thomas,14,69,2022-04-17,3.8,80.06,0.0,12.99,Sunday,6
63,Dean Burmester,4,69,2022-06-25,2.2,62.6,0.0,9.63,Saturday,5
64,Daniel van Tonder,1,80,2017-06-11,2.3,44.6,1.8,12.55,Sunday,6
65,Rory McIlroy,1,70,2017-04-01,3.1,62.78,0.0,13.86,Saturday,5
66,Justin Rose,6,73,2017-07-29,3.8,48.74,0.0,10.5,Saturday,5
67,Joel Dahmen,1,71,2017-04-27,3.7,54.86,1.0,9.63,Thursday,3
68,Harris English,18,71,2022-03-12,4.2,62.42,4.8,7.39,Saturday,5
69,Adam Scott,53,75,2021-11-07,4.0,47.3,0.0,10.75,Sunday,6
70,Rickie Fowler,1,75,2017-04-02,2.4,85.64,0.0,11.43,Sunday,6
71,Christiaan Bezuidenhout,1,74,2018-03-30,2.7,71.24,2.8,13.86,Friday,4
72,Chan Kim,3,79,2020-07-02,2.7,38.66,0.0,19.7,Thursday,3
73,Billy Horschel,11,74,2020-11-01,5.3,71.42,1.3,12.3,Sunday,6
74,Lee Westwood,73,73,2022-07-03,3.9,70.52,5.8,10.94,Sunday,6
75,Joaquin Niemann,6,72,2021-10-28,3.8,65.3,0.0,6.71,Thursday,3
76,Bernd Wiesberger,2,68,2018-02-04,5.0,76.82,0.0,6.71,Sunday,6
77,Antoine Rozner,4,65,2019-09-08,2.9,68.54,0.0,6.46,Sunday,6
78,Abraham Ancer,4,69,2020-08-30,3.4,71.24,0.0,9.63,Sunday,6
79,Mackenzie Hughes,2,67,2019-12-21,0.6,84.74,0.3,9.63,Saturday,5
80,Brooks Koepka,22,69,2022-05-29,2.8,71.78,0.0,8.51,Sunday,6
81,Sam Horsfield,1,70,2018-11-25,3.2,70.7,7.6,8.51,Sunday,6
82,Brendan Steele,2,72,2017-10-22,4.9,62.6,0.0,9.82,Sunday,6
83,Sam Burns,2,77,2019-07-27,4.3,49.46,0.0,6.96,Saturday,5
84,Scottie Scheffler,2,69,2018-07-30,0.9,79.7,0.0,8.08,Monday,0
85,Robert MacIntyre,3,66,2020-02-01,0.9,48.02,0.0,9.38,Saturday,5
86,Dustin Johnson,18,72,2019-10-27,4.0,64.94,0.0,11.18,Sunday,6
87,Daniel Berger,3,66,2018-11-04,3.2,73.22,0.0,8.51,Sunday,6
39,Shane Lowry,19,64,2021-05-08,3.1,53.24,0.5,14.29,Saturday,5
55,Tommy Fleetwood,8,69,2019-07-25,2.9,75.92,23.1,9.63,Thursday,3
41,Tony Finau,20,75,2022-08-21,2.3,48.74,14.2,21.69,Sunday,6
18,Patrick Reed,15,74,2020-09-01,3.5,58.28,2.0,10.94,Tuesday,1
89,Eddie Pepperell,3,76,2018-08-07,5.2,67.28,0.0,8.95,Tuesday,1
105,Tom Lewis,2,67,2017-07-30,2.7,82.76,0.0,10.94,Sunday,6
62,Justin Thomas,8,73,2020-10-12,3.8,77.36,0.3,15.66,Monday,0
54,Jon Rahm,10,69,2021-07-02,2.5,64.58,0.0,13.42,Friday,4
106,Francesco Molinari,2,76,2017-08-18,3.7,42.08,5.8,8.26,Friday,4
13,Alex Noren,11,71,2021-08-28,2.7,42.26,0.0,16.09,Saturday,5
107,Rory Sabbatini,5,71,2018-04-15,5.6,77.54,1.8,7.83,Sunday,6
108,Lucas Bjerregaard,1,78,2018-09-16,3.0,44.06,0.0,13.42,Sunday,6
109,Lucas Glover,19,71,2021-09-06,4.9,81.14,0.0,10.31,Monday,0
53,Louis Oosthuizen,24,71,2020-07-26,3.2,77.0,0.0,11.43,Sunday,6
66,Justin Rose,1,69,2017-04-08,3.8,70.16,0.0,10.31,Saturday,5
2,Jordan Spieth,9,70,2018-12-19,2.2,77.18,0.0,10.75,Wednesday,2
110,Henrik Stenson,47,70,2021-09-25,3.1,48.02,1.5,9.63,Saturday,5
23,Erik van Rooyen,2,72,2018-02-24,3.4,64.04,2.8,9.38,Saturday,5
58,Cameron Smith,8,74,2019-05-12,3.6,42.44,0.0,12.55,Sunday,6
44,Webb Simpson,1,75,2017-04-03,4.1,51.8,0.0,15.41,Monday,0
4,Kevin Kisner,15,70,2021-01-13,4.2,72.86,0.0,10.5,Wednesday,2
111,Kiradech Aphibarnrat,12,74,2021-10-10,5.9,50.54,0.0,9.63,Sunday,6
112,Joost Luiten,17,74,2021-01-23,5.2,54.86,38.1,14.79,Saturday,5
49,Jason Kokrak,3,74,2020-09-20,2.7,75.38,0.0,13.67,Sunday,6
113,Byeong Hun An,7,71,2020-10-15,4.8,61.34,0.0,10.5,Thursday,3
76,Bernd Wiesberger,3,76,2018-03-17,5.0,67.1,32.8,8.51,Saturday,5
114,Andrew Putnam,4,68,2021-10-31,3.6,62.24,0.0,8.95,Sunday,6
74,Lee Westwood,43,69,2019-11-30,3.9,50.36,0.0,10.5,Saturday,5
80,Brooks Koepka,11,64,2020-02-22,2.8,76.82,0.0,7.83,Saturday,5
48,Xander Schauffele,6,69,2019-06-29,2.5,70.34,0.0,14.29,Saturday,5
115,Russell Knox,13,65,2020-04-18,4.5,58.64,0.0,5.84,Saturday,5
19,Patrick Cantlay,2,77,2019-10-12,3.4,41.72,3.3,17.65,Saturday,5
10,Matt Kuchar,46,70,2022-08-27,4.0,69.44,0.8,12.74,Saturday,5
116,Kyle Stanley,17,70,2022-01-02,4.6,73.94,0.0,8.08,Sunday,6
117,Justin Harding,4,72,2021-10-09,3.8,79.34,0.0,9.63,Saturday,5
118,Aaron Wise,4,71,2022-07-19,3.8,77.18,0.0,8.08,Tuesday,1
61,Matt Wallace,7,74,2020-05-02,3.6,59.36,6.1,14.98,Saturday,5
86,Dustin Johnson,12,78,2018-08-07,4.0,50.18,16.8,17.9,Tuesday,1
24,Charley Hoffman,2,69,2017-11-24,5.1,76.28,0.0,9.63,Friday,4
119,Bubba Watson,18,69,2019-09-01,4.9,84.74,0.0,6.96,Sunday,6
26,Branden Grace,19,78,2020-08-01,4.6,60.26,31.5,14.98,Saturday,5
42,Paul Casey,55,72,2022-03-26,3.9,56.48,0.0,14.11,Saturday,5
46,Kevin Streelman,15,73,2021-08-15,4.7,50.54,0.0,12.3,Sunday,6
120,Graeme McDowell,38,65,2021-11-20,5.1,78.62,0.0,7.39,Saturday,5
121,Adam Hadwin,7,72,2021-03-26,4.8,81.32,0.0,10.5,Friday,4
28,Tyrrell Hatton,11,77,2019-05-26,3.6,48.92,16.3,11.43,Sunday,6
70,Rickie Fowler,38,67,2022-02-15,2.4,50.18,0.0,13.42,Tuesday,1
122,Danny Willett,5,65,2019-02-02,3.7,53.96,3.0,8.08,Saturday,5
123,Mikko Korhonen,4,74,2021-05-02,4.5,66.38,1.8,18.58,Sunday,6
124,Jim Furyk,54,72,2021-02-21,4.2,70.52,0.0,6.71,Sunday,6
45,Sergio Garcia,36,70,2019-08-24,4.0,66.74,0.0,12.3,Saturday,5
125,J.B. Holmes,20,72,2021-04-01,4.9,63.86,1.0,15.41,Thursday,3
106,Francesco Molinari,11,62,2018-07-01,3.7,62.42,0.0,9.63,Sunday,6
33,Marc Leishman,14,78,2019-12-10,3.5,48.74,14.2,21.69,Tuesday,1
58,Cameron Smith,5,75,2017-12-26,3.6,59.72,0.3,8.26,Tuesday,1
34,Keegan Bradley,9,79,2019-07-12,4.1,72.32,19.3,17.65,Friday,4
44,Webb Simpson,26,66,2021-03-27,4.1,69.8,0.8,6.71,Saturday,5
55,Tommy Fleetwood,6,75,2019-05-04,2.9,50.18,14.2,10.07,Saturday,5
135,Ryan Moore,26,72,2021-05-30,4.8,46.4,0.0,17.65,Sunday,6
19,Patrick Cantlay,9,71,2022-09-30,3.4,62.96,0.0,10.31,Friday,4
136,Zach Johnson,79,71,2020-11-21,4.7,69.62,0.3,8.51,Saturday,5
136,Zach Johnson,21,73,2018-06-09,4.7,71.96,29.2,9.38,Saturday,5
136,Zach Johnson,62,74,2020-05-27,4.7,74.48,24.4,7.39,Wednesday,2
136,Zach Johnson,89,76,2021-06-01,4.7,66.92,0.5,22.8,Tuesday,1
136,Zach Johnson,16,77,2017-11-27,4.7,43.52,0.0,16.09,Monday,0
136,Zach Johnson,9,74,2017-07-29,4.7,56.66,7.9,10.94,Saturday,5
136,Zach Johnson,44,70,2019-09-05,4.7,74.66,0.0,8.08,Thursday,3
136,Zach Johnson,29,70,2018-12-30,4.7,85.28,0.0,12.3,Sunday,6
136,Zach Johnson,68,74,2020-08-01,4.7,35.06,0.0,13.17,Saturday,5
136,Zach Johnson,106,75,2022-04-24,4.7,50.54,29.5,12.74,Sunday,6
136,Zach Johnson,66,75,2020-07-07,4.7,78.26,3.3,11.62,Tuesday,1
136,Zach Johnson,64,71,2020-06-14,4.7,75.38,0.0,13.67,Sunday,6
136,Zach Johnson,19,70,2018-03-22,4.7,77.9,0.0,9.2,Thursday,3
136,Zach Johnson,81,71,2021-01-23,4.7,75.38,5.1,8.08,Saturday,5
136,Zach Johnson,67,73,2020-07-20,4.7,66.92,2.3,8.95,Monday,0
136,Zach Johnson,42,69,2019-06-01,4.7,73.94,0.0,8.95,Saturday,5
137,Pat Perez,1,75,2018-01-27,4.9,73.94,2.3,9.63,Saturday,5
11,Jason Day,35,68,2022-05-21,4.0,82.4,0.0,8.08,Saturday,5
24,Charley Hoffman,24,65,2021-08-14,5.1,70.16,0.0,9.63,Saturday,5
13,Alex Noren,4,72,2018-11-09,2.7,69.98,13.5,11.87,Friday,4
69,Adam Scott,38,69,2020-05-24,4.0,76.1,2.8,13.86,Sunday,6
48,Xander Schauffele,2,71,2017-11-19,2.5,66.02,25.4,10.5,Sunday,6
65,Rory McIlroy,12,67,2018-09-30,3.1,69.08,0.0,9.63,Sunday,6
4,Kevin Kisner,19,68,2022-03-30,4.2,60.08,0.0,12.3,Wednesday,2
66,Justin Rose,21,69,2019-03-23,3.8,43.16,8.4,16.53,Saturday,5
17,Stewart Cink,31,74,2020-05-17,4.0,44.96,0.0,15.22,Sunday,6
5,Phil Mickelson,37,70,2019-12-04,3.8,75.92,4.3,7.83,Wednesday,2
138,Thomas Pieters,1,69,2017-09-09,3.5,52.16,0.0,7.58,Saturday,5
70,Rickie Fowler,23,72,2020-02-01,2.4,62.6,0.0,13.67,Saturday,5
18,Patrick Reed,4,68,2018-06-16,3.5,72.14,0.0,12.3,Saturday,5
53,Louis Oosthuizen,9,70,2018-05-26,3.2,50.54,0.0,15.22,Saturday,5
139,Julian Suri,3,71,2018-11-12,3.4,85.46,0.0,14.79,Monday,0
140,Chris Wood,14,68,2020-05-29,4.0,60.62,3.0,14.98,Friday,4
141,Austin Cook,4,68,2022-03-30,3.4,69.62,0.0,14.98,Wednesday,2
142,Satoshi Kodaira,1,71,2018-01-21,3.6,76.1,2.8,13.86,Sunday,6
110,Henrik Stenson,36,68,2020-04-11,3.1,73.76,0.0,9.63,Saturday,5
121,Adam Hadwin,5,69,2020-09-27,4.8,71.06,0.0,9.63,Sunday,6
143,Ryan Fox,3,69,2020-08-23,3.8,65.48,0.0,9.38,Sunday,6
144,Ross Fisher,12,68,2019-07-24,4.9,56.66,0.0,11.18,Wednesday,2
93,Luke List,6,81,2022-10-23,4.8,54.86,38.1,14.79,Sunday,6
116,Kyle Stanley,13,73,2020-10-17,4.6,40.82,0.3,14.29,Saturday,5
99,Haotong Li,4,65,2019-12-01,4.3,71.24,0.0,7.83,Sunday,6
80,Brooks Koepka,10,77,2020-01-19,2.8,85.64,0.8,15.22,Sunday,6
145,Yusaku Miyazato,3,67,2021-12-05,4.1,64.58,0.8,14.29,Sunday,6
82,Brendan Steele,5,73,2019-01-13,4.9,57.56,0.0,10.5,Sunday,6
146,Yuta Ikeda,2,75,2018-03-26,5.9,70.34,0.3,12.3,Monday,0
28,Tyrrell Hatton,9,70,2018-10-06,3.6,56.66,0.0,6.96,Saturday,5
147,Shubhankar Sharma,1,74,2018-10-08,4.3,50.36,0.0,10.31,Monday,0
42,Paul Casey,27,69,2019-09-15,3.9,65.66,0.0,8.26,Sunday,6
148,Kevin Na,22,70,2021-04-24,4.5,70.52,0.0,8.26,Saturday,5
149,Jason Dufner,15,67,2019-04-15,4.4,70.52,0.0,4.72,Monday,0
113,Byeong Hun An,16,65,2022-10-11,4.8,69.44,0.0,6.71,Tuesday,1
59,Bryson DeChambeau,7,73,2020-06-20,3.7,71.42,4.1,7.58,Saturday,5
96,Tiger Woods,24,63,2019-06-16,3.7,75.02,0.0,9.2,Sunday,6
150,Kevin Chappell,5,69,2019-02-09,4.1,75.56,1.0,10.5,Saturday,5
151,Paul Dunne,3,73,2020-11-02,5.0,50.54,0.0,6.28,Monday,0
22,Gary Woodland,23,72,2021-03-04,4.0,51.26,0.0,11.87,Thursday,3
111,Kiradech Aphibarnrat,4,72,2018-01-27,5.9,50.54,0.0,8.95,Saturday,5
152,Beau Hossler,3,78,2022-07-06,5.4,75.2,0.0,12.3,Wednesday,2
41,Tony Finau,13,80,2021-02-23,2.3,39.56,39.9,19.7,Tuesday,1
10,Matt Kuchar,42,71,2022-02-08,4.0,54.14,0.0,13.67,Tuesday,1
2,Jordan Spieth,17,69,2020-05-30,2.2,44.42,0.3,13.67,Saturday,5
2,Jordan Spieth,28,63,2022-10-28,2.2,71.24,0.0,9.63,Friday,4
10,Matt Kuchar,8,70,2018-02-25,4.0,71.06,21.6,12.05,Sunday,6
122,Danny Willett,12,72,2021-02-14,3.7,69.98,0.0,11.62,Sunday,6
42,Paul Casey,34,70,2020-03-02,3.9,67.64,11.2,4.91,Monday,0
110,Henrik Stenson,1,64,2017-04-15,3.1,64.94,0.0,6.28,Saturday,5
136,Zach Johnson,10,74,2017-09-28,4.7,57.38,0.8,14.11,Thursday,3
149,Jason Dufner,26,64,2021-07-24,4.4,87.08,0.0,13.17,Saturday,5
50,Ian Poulter,14,68,2018-10-14,3.5,70.7,0.0,9.38,Sunday,6
100,Hideki Matsuyama,2,66,2017-10-10,3.8,61.52,0.0,4.91,Tuesday,1
140,Chris Wood,8,73,2019-06-10,4.0,44.42,0.0,14.79,Monday,0
24,Charley Hoffman,18,73,2020-11-23,5.1,64.94,0.0,12.3,Monday,0
70,Rickie Fowler,33,65,2021-04-16,2.4,54.5,0.0,8.51,Friday,4
162,Jamie Lovemark,6,74,2021-02-03,4.8,47.48,2.3,7.39,Wednesday,2
69,Adam Scott,47,69,2021-03-28,4.0,54.68,1.8,7.39,Sunday,6
41,Tony Finau,19,65,2022-07-01,2.3,50.0,0.0,9.2,Friday,4
55,Tommy Fleetwood,19,65,2022-08-20,2.9,72.68,0.0,10.07,Saturday,5
163,Thongchai Jaidee,7,70,2018-12-08,3.6,64.58,0.8,14.29,Saturday,5
74,Lee Westwood,11,70,2017-10-07,3.9,64.58,0.8,14.29,Saturday,5
11,Jason Day,4,66,2017-09-08,4.0,63.5,0.0,11.87,Friday,4
87,Daniel Berger,6,68,2019-09-07,3.2,58.28,0.0,8.7,Saturday,5
119,Bubba Watson,6,69,2017-12-02,4.9,73.94,0.0,8.08,Saturday,5
44,Webb Simpson,17,69,2019-09-25,4.1,84.92,0.0,14.11,Wednesday,2
164,Steve Stricker,2,74,2017-08-19,5.0,44.42,0.3,13.67,Saturday,5
45,Sergio Garcia,48,67,2020-05-23,4.0,54.68,0.0,14.54,Saturday,5
31,Russell Henley,7,76,2019-05-18,5.1,40.46,0.0,8.26,Saturday,5
32,Martin Kaymer,14,70,2019-05-04,5.1,85.46,3.6,11.87,Saturday,5
65,Rory McIlroy,30,66,2021-08-07,3.1,60.26,0.0,9.2,Saturday,5
138,Thomas Pieters,11,69,2022-07-23,3.5,70.52,29.5,8.26,Saturday,5
144,Ross Fisher,27,65,2022-01-24,4.9,79.34,0.0,9.38,Monday,0
134,Peter Uihlein,4,69,2020-03-29,3.9,70.52,0.0,13.67,Sunday,6
148,Kevin Na,8,68,2018-10-23,4.5,69.98,0.0,9.38,Tuesday,1
112,Joost Luiten,3,78,2017-07-18,5.2,42.62,0.3,18.14,Tuesday,1
54,Jon Rahm,13,74,2022-08-31,2.5,51.8,15.7,14.54,Wednesday,2
4,Kevin Kisner,5,76,2018-07-23,4.2,56.48,0.0,14.11,Monday,0
66,Justin Rose,2,69,2017-04-09,3.8,71.06,0.8,5.16,Sunday,6
128,Jimmy Walker,1,71,2017-06-17,4.7,50.72,0.0,11.62,Saturday,5
125,J.B. Holmes,8,70,2019-02-08,4.9,62.24,0.0,8.7,Friday,4
86,Dustin Johnson,42,69,2022-09-22,4.0,48.02,5.6,12.99,Thursday,3
33,Marc Leishman,23,63,2021-06-26,3.5,66.38,0.0,7.15,Saturday,5
80,Brooks Koepka,3,67,2018-01-04,2.8,71.96,0.0,7.83,Thursday,3
26,Branden Grace,5,61,2018-11-11,4.6,84.02,0.0,10.94,Sunday,6
13,Alex Noren,7,71,2020-02-17,2.7,61.52,0.0,10.5,Monday,0
165,Sean O'Hair,6,70,2018-05-18,5.3,71.78,0.0,9.38,Friday,4
166,K.T. Kim,7,67,2020-06-27,5.0,60.08,0.0,9.63,Saturday,5
133,Charl Schwartzel,17,71,2020-03-26,4.7,73.58,6.4,7.15,Thursday,3
22,Gary Woodland,31,77,2022-05-20,4.0,47.84,0.0,13.86,Friday,4
167,Brandon Stone,4,69,2021-07-16,5.2,66.02,0.0,10.31,Friday,4
52,Andy Sullivan,9,67,2020-08-08,3.0,56.66,0.0,6.96,Saturday,5
168,James Hahn,9,67,2022-01-16,5.4,84.2,0.0,5.84,Sunday,6
76,Bernd Wiesberger,8,69,2018-09-15,5.0,78.62,0.0,9.82,Saturday,5
110,Henrik Stenson,24,65,2019-03-24,3.1,73.04,0.0,7.58,Sunday,6
5,Phil Mickelson,39,70,2019-12-19,3.8,56.66,0.0,11.18,Thursday,3
125,J.B. Holmes,25,69,2022-05-18,4.9,76.28,0.0,10.07,Wednesday,2
4,Kevin Kisner,4,80,2018-01-27,4.2,65.84,0.0,10.07,Saturday,5
24,Charley Hoffman,21,82,2021-01-05,5.1,47.3,0.0,11.43,Tuesday,1
136,Zach Johnson,114,76,2022-10-15,4.7,73.76,24.4,8.51,Saturday,5
18,Patrick Reed,12,70,2020-07-12,3.5,77.72,0.0,11.62,Sunday,6
22,Gary Woodland,21,72,2020-11-29,4.0,67.1,32.8,8.51,Sunday,6
40,Emiliano Grillo,3,72,2017-12-30,4.3,73.58,0.0,10.5,Saturday,5
52,Andy Sullivan,11,69,2021-05-20,3.0,73.04,0.0,8.51,Thursday,3
41,Tony Finau,2,73,2018-06-07,2.3,76.64,1.3,6.28,Thursday,3
133,Charl Schwartzel,16,72,2019-11-09,4.7,71.24,9.9,7.15,Saturday,5
163,Thongchai Jaidee,28,66,2022-04-17,3.6,71.96,0.0,9.82,Sunday,6
