Year,Name,Course,Yards,Par,Open.Position,Integer.Position,Position.Grouping,Open.R1,Open.R2,Open.R3,Open.R4,Open.Score,cut,World.Ranking,WR.Average,ApproachTheGreenGIR.,AroundTheGreenSS.,MoneyFinishTop10,MoneyMoneyFinishTop10_1st,MoneyMoneyFinishTop10_2nd,MoneyMoneyFinishTop10_3rd,DrivingAcc.,DrivingDistAVG,BirdOrBetterConversion.,PuttsPerRoundAVG,BirdieAVG,EagleHoleFreq,Par3BirdOrBetter.,Par4BirdOrBetter.,Par5BirdOrBetter.,AVGRoundUnderPar.,Round3AVG,ScoringAVG,ScoringAVGActual,ScoringAVGBeforeCut,TotalBirdie,TotalEagle,BirdieToBogeyRatio,BogeyAVGPerRound,BogeyAvoidance_MakesBogey.,BounceBack.,PAR3AVG,PAR4AVG,PAR5AVG,Par5EaglesTotal,Round4AVG,StrokeDifferential,BirdieConversionAVG,GIR.FromFairway,Scramble.,X1PuttsPerRoundAVG,X2PuttsPerRoundAVG,X3PuttsPerRoundAVG,X3PuttAvoidance,X1Put.,PuttingAVG,Round1AVG,Round2AVG,ApproachFromInside100Yard,BirdieOrBetter.Rough,GIR.FromFairwayBunker,GIR.From100y,GIR.From200y,GIR.FromInside100y,GIR.FromNonFairway,ProxHoleFromOtherAVG,ProxHoleFromRoughAVG,ProxHoleAVG,FairwayBunkerFromTee.,GoodDriveOffTee.,FairwayFromTee.,MissedFairwayFromTee.,BirdiePuttDist.,EaglePuttDist.,ScoringBirdieOrBetter.,SameOrImprovedFinalRound.,TOP10SameOrImprovedFinalRound.,ApproachFromInside100YAVG,ApproachGreater100YAVG,ApproachGreater100YRoughAVG,ApproachGreater200YAVG,ApproachGreater200YRoughAVG,ApproachGreater275YAVG,ApproachGreater275YRoughAVG,ProximityFromRoughAVG,DistanceOfPuttAVG,SGAroundTheGreenAVG,SGOffTheTeeAVG,SGTeeToGreenAVG,SGTeeToGreenAVGOTT,SGTeeToGreenAVGAPR,SGTeeToGreenAVGARG,SGTeeToGreenAVGPUTT,SGTotalAVG,BirdOrBetterFromFairway.
2006,Zach Johnson,Royal Liverpool,7258,72,CUT,90,10,73,73,0,0,146,0,36,2.98,66.86,47.29,4,0,2,1,69.63,283.7,26.94,29.32,3.28,176,11.24,16.91,34.75,18.81,71.05,70.42,70.85,70.44,289,9,1.17,2.63,16.04,18.91,3.06,4.02,4.74,6,71.74,0.74,26.94,77.54,57.52,6.77,10.63,0.02,2.34,37.63,1.629,70.4,70.48,"19' 2""",11.01,34.5,63.1,47.03,87.97,45.04,"6' 2""","8' 8""","9' 4""",5.1,83.55,70.22,1.65,"10' 3""","13' 6""",18.81,45,50,"15' 3""","31' 11""","48' 1""","50' 4""","69' 8""","129' 5""","59' 9""","43' 11""","72' 9""",0.08900000000000001,0.418,0.7609999999999999,0.418,0.254,0.08900000000000001,0.045,0.8059999999999999,0
2006,Vijay Singh,Royal Liverpool,7258,72,CUT,90,10,70,76,0,0,146,0,3,8.33,67.83,55.09,13,1,2,0,59.4,293.7,31.77,28.89,3.94,138.5,11.97,17.82,50.75,22.61,69.71,69.619,70.21,70.25,394,13,1.47,2.48,15.39,22.39,3.05,4.01,4.57,12,70.71,1.7,31.77,78.94,60.28,7.21,10.01,0.01,3.06,40.06,1.605,69.65,70.77,"24' 11""",19.63,50,63.33,45.88,86.74,55.28,"5' 11""","8' 4""","7' 11""",6.3,82.92,59.63,4.47,"9' 3""","20' 5""",22.61,58.33,41.7,"16' 6""","33' 8""","43' 5""","51' 0""","66' 0""","87' 3""","108' 9""","39' 8""","74' 2""",0.414,0.447,1.67,0.447,0.809,0.414,0.055,1.725,0
2006,Stuart Appleby,Royal Liverpool,7258,72,CUT,90,10,74,72,0,0,146,0,19,3.96,63.53,56.72,6,2,0,0,59.62,289.7,31.53,28.63,3.74,175.5,10.58,16.5,48.88,21.37,71.61,70.251,70.87,70.62,292,8,1.28,2.69,16.67,17.35,3.09,4.05,4.59,6,70.72,1.19,31.53,76.5,59.18,7.14,10.09,0,2.42,39.67,1.59,70.29,70.95,"26' 11""",20,53.2,58.97,38.22,84.55,46.71,"6' 1""","8' 4""","8' 6""",5.1,79.3,58.98,4.11,"8' 10""","3' 5""",21.37,68.42,75,"15' 11""","34' 3""","49' 11""","53' 9""","71' 8""","90' 8""","98' 1""","47' 3""","74' 3""",0.591,0.33,1.143,0.33,0.222,0.591,0.22,1.3630000000000002,0
2006,Richard Green,Royal Liverpool,7258,72,CUT,90,10,71,75,0,0,146,0,62,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,J.J. Henry,Royal Liverpool,7258,72,CUT,90,10,73,73,0,0,146,0,68,1.88,68.16,39.68,5,1,1,0,60.03,295.9,28.12,29.69,3.54,186,13.23,15.65,42.95,20.19,70.9,70.528,70.84,70.86,329,9,1.2,2.8,16.79,22.99,3.04,4.06,4.63,7,70.79,0.76,28.12,81.62,54.78,6.38,10.89,0.01,2.81,35.42,1.649,71.04,70.63,"27' 2""",13.17,54.3,63.67,46.07,85.45,52.32,"7' 11""","8' 7""","12' 5""",3.9,81.87,59.88,5.83,"10' 0""","20' 7""",20.19,72.22,80,"16' 10""","32' 4""","50' 7""","47' 5""","97' 7""","76' 6""","87' 0""","47' 10""","75' 2""",0.039,0.223,0.632,0.223,0.37,0.039,0.196,0.828,0
2006,Fred Couples,Royal Liverpool,7258,72,CUT,90,10,70,76,0,0,146,0,28,3.38,65.33,40.59,2,0,0,1,54.36,301.5,27.01,30.02,3.22,128.6,11.94,14.45,40.36,18.67,72,70.789,71.72,71.19,161,7,0.96,3.14,19.44,15.76,3.09,4.11,4.66,6,73.44,0.51,27.01,76.05,55.13,6.5,10.38,0,5.11,36.11,1.668,70.6,71.93,"25' 9""",18.24,37.1,60.63,56.6,79.07,57.37,"10' 3""","8' 7""","11' 1""",6.6,81.4,54.05,9.98,"9' 4""","8' 10""",18.67,77.78,100,"18' 8""","36' 3""","43' 1""","51' 5""","81' 7""","120' 2""","107' 11""","40' 3""","71' 3""",-0.07200000000000001,0.5429999999999999,0.551,0.5429999999999999,0.08,-0.07200000000000001,-0.214,0.336,0
2006,Brett Wetterich,Royal Liverpool,7258,72,CUT,90,10,74,72,0,0,146,0,56,2.23,67.82,52.94,6,1,2,0,61.46,307.8,32.23,29.3,4.04,164,13.35,18.95,47.31,23.04,69.94,70.725,70.68,71.02,331,9,1.33,2.72,17.34,25.71,3.08,4.03,4.62,8,70.25,0.57,32.23,77,53.47,6.73,10.46,0,3.05,37.4,1.628,71.64,70.48,"26' 10""",16.22,45.5,63.07,42.75,83.03,56.04,"8' 11""","8' 10""","9' 0""",4.1,83.85,62.23,6.65,"8' 8""","13' 9""",23.04,62.5,100,"17' 3""","31' 11""","46' 4""","49' 6""","75' 3""","80' 4""",0,"42' 0""","71' 4""",-0.092,0.8009999999999999,0.789,0.8009999999999999,0.079,-0.092,-0.161,0.628,0
2006,Bo Van Pelt,Royal Liverpool,7258,72,CUT,90,10,74,72,0,0,146,0,69,1.86,66.45,50,4,0,0,0,60.72,297.4,31.09,29.24,3.83,183.6,15.5,16.34,46.53,21.84,70.57,70.577,70.79,70.23,391,10,1.28,2.71,17.05,21.4,3.07,4.05,4.6,9,72.43,0.77,31.09,75.69,57.63,6.88,10.22,0.01,3.54,38.24,1.624,70.36,70.07,"23' 0""",17.56,50,62.27,52.43,85.16,52.95,"7' 5""","8' 0""","8' 10""",5.8,82.22,61.39,4.93,"9' 5""","19' 1""",21.84,39.13,20,"20' 6""","32' 3""","48' 9""","49' 1""","72' 11""","85' 11""","52' 5""","44' 6""","75' 7""",0.127,0.4370000000000001,0.682,0.4370000000000001,0.118,0.127,0.047,0.73,0
2006,Aaron Baddeley,Royal Liverpool,7258,72,CUT,90,10,70,76,0,0,146,0,79,1.68,58.26,54.8,2,1,0,0,60.73,288.3,31.36,27.96,3.43,171,13.4,13.32,47.81,19.66,71.36,71.197,71.41,71.5,261,8,1.08,2.87,18.2,19.3,3.07,4.1,4.64,7,71.14,0.08,31.36,68.06,59.37,7.76,9.68,0,1.54,43.13,1.5530000000000002,71.67,71.33,"25' 11""",12.83,54.7,53.61,41.34,81.6,44.84,"7' 7""","7' 6""","8' 8""",5.4,79,61.04,4.81,"10' 9""","8' 4""",19.66,57.14,33.3,"18' 6""","34' 9""","49' 3""","48' 4""","74' 2""","88' 9""","130' 3""","46' 3""","76' 2""",0.196,-0.106,-0.517,-0.106,-0.607,0.196,0.595,0.078,0
2006,Tom Lehman,Royal Liverpool,7258,72,CUT,90,10,68,77,0,0,145,0,47,2.56,65.93,39.36,4,0,1,0,60.96,286.6,24.37,30.08,2.95,216,12.24,12.97,35.38,16.85,71.92,70.797,71.6,71.38,177,5,0.93,3.03,18.15,16.48,3.07,4.1,4.72,5,72,0.37,24.37,79.76,54.89,6.23,10.95,0,3.61,34.63,1.671,72.17,70.56,"22' 1""",15.95,50,61.43,40.5,89.17,50.31,"8' 7""","7' 11""","10' 2""",6.1,81.08,62.38,4.56,"10' 6""","22' 6""",16.85,53.85,100,"19' 2""","33' 11""","48' 8""","49' 2""","66' 8""","85' 10""","72' 0""","46' 3""","72' 7""",0.065,0.306,0.68,0.306,0.308,0.065,-0.109,0.5710000000000001,0
2006,Ted Purdy,Royal Liverpool,7258,72,CUT,90,10,74,71,0,0,145,0,74,1.74,67.05,41.55,3,0,0,0,65.86,287.8,28.62,29.66,3.55,129.9,14.53,16.49,39.22,20.52,71.11,71.227,71.5,71.69,359,14,1.13,2.79,18.1,23.3,3.05,4.07,4.71,13,71.17,0.28,28.62,77.53,54.09,6.5,10.5,0.01,4.02,36.08,1.648,71.88,71.53,"25' 2""",14.86,45.6,64.09,53.65,82.58,48.96,"8' 6""","8' 9""","10' 8""",5.5,83,66,6.43,"10' 5""","21' 9""",20.52,76.47,0,"18' 11""","33' 5""","45' 1""","50' 6""","67' 6""","91' 10""","102' 2""","42' 0""","77' 3""",-0.147,0.119,0.412,0.119,0.439,-0.147,0.145,0.557,0
2006,Steve Elkington,Royal Liverpool,7258,72,CUT,90,10,71,74,0,0,145,0,78,1.69,69.61,57.14,0,0,0,0,73.91,285.8,24.96,29.88,3.22,183.6,11.96,13.06,42.77,18.41,70.89,71.08800000000002,70.86,70.76,164,5,1.32,2.06,13.94,15.97,3.08,4.04,4.64,3,70.11,0.21,24.96,77.48,64.52,6.45,10.57,0.06,4.14,35.84,1.66,71.06,70.69,"25' 4""",13.39,38.5,65.6,53.26,87.12,52.43,"7' 3""","8' 4""","12' 0""",1.9,88.72,74.01,3.38,"10' 8""","34' 8""",18.41,55.56,0,"18' 6""","34' 7""","50' 9""","54' 8""","83' 5""","88' 5""","121' 3""","45' 2""","74' 2""",0.213,0.302,0.363,0.302,-0.153,0.213,-0.33399999999999996,0.02799999999999999,0
2006,Nick O'Hern,Royal Liverpool,7258,72,CUT,90,10,70,75,0,0,145,0,24,3.53,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Lucas Glover,Royal Liverpool,7258,72,CUT,90,10,72,73,0,0,145,0,49,2.45,67.33,47.53,9,0,0,0,63.69,299.4,32.02,29.15,3.98,151.5,12.59,18.42,47.85,22.77,70.1,70.263,70.56,70.63,402,12,1.38,2.68,16.56,20.42,3.08,4.03,4.56,9,70.86,1.19,32.02,77.44,56.23,6.84,10.38,0.01,2.86,38.01,1.619,69.93,71.48,"26' 6""",13.29,52.5,62.09,52.43,86.08,54.39,"7' 11""","8' 2""","9' 4""",4.8,84.08,64.49,4.87,"8' 7""","17' 2""",22.77,57.14,54.5,"16' 0""","33' 3""","46' 3""","49' 6""","69' 4""","86' 9""","73' 4""","43' 3""","73' 6""",-0.109,0.7240000000000001,1.125,0.7240000000000001,0.51,-0.109,0.138,1.263,0
2006,John Daly,Royal Liverpool,7258,72,CUT,90,10,72,73,0,0,145,0,65,1.93,60.88,43.18,0,0,0,0,52.48,307.1,31.47,29.37,3.49,220.5,12.24,14.68,42.31,19.84,72.14,72.396,72.82,72.6,171,4,0.91,3.22,21.77,20.22,3.13,4.15,4.75,4,74.57,-0.69,31.47,74.44,52.46,7.2,9.84,0.04,4.54,40.02,1.632,72.75,72.4,"24' 7""",15.69,30.6,55.09,49.44,84.04,47.24,"6' 7""","9' 1""","9' 4""",6,76.09,54.15,11.3,"8' 10""","17' 2""",19.84,14.29,0,"16' 2""","36' 2""","44' 7""","50' 4""","68' 0""","82' 11""",0,"39' 10""","72' 5""",-0.239,0.196,-0.071,0.196,-0.02799999999999999,-0.239,-0.5660000000000001,-0.637,0
2006,Paul McGinley,Royal Liverpool,7258,72,CUT,90,10,71,73,0,0,144,0,48,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Niclas Fasth,Royal Liverpool,7258,72,CUT,90,10,69,75,0,0,144,0,54,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Jeff Maggert,Royal Liverpool,7258,72,CUT,90,10,75,69,0,0,144,0,81,1.67,65.36,47.5,2,1,0,0,71.86,281.5,27.5,29.33,3.36,243,12.2,15.5,38.6,19.07,71.43,71.339,71.65,71.4,272,6,1.02,2.94,18.72,17.97,3.09,4.07,4.76,3,72.14,-0.03,27.5,74.88,53.47,6.53,10.59,0.02,2.95,36.28,1.63,71.88,71.27,"30' 1""",10.77,41.3,62.36,51.69,81.31,40.88,"7' 9""","9' 4""","9' 7""",4.4,83.98,71.89,4.02,"10' 6""","36' 6""",19.07,42.86,50,"19' 8""","34' 3""","51' 5""","53' 4""","76' 10""","110' 10""","121' 0""","48' 3""","75' 4""",-0.17,0.108,0.018,0.108,0.08,-0.17,-0.168,-0.15,0
2006,Bradley Dredge,Royal Liverpool,7258,72,CUT,90,10,70,74,0,0,144,0,76,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Ben Crane,Royal Liverpool,7258,72,T11,11,2,68,71,71,70,280,1,41,2.77,62.01,45.6,3,0,1,0,63.51,285.8,32.28,28.46,3.76,205.7,15.53,16,44.89,21.39,71.35,70.834,71.23,70.85,301,7,1.18,2.8,18.13,19.59,3.03,4.09,4.65,6,71.65,0.56,32.28,72.82,56.49,7.31,9.96,0.03,2.22,40.63,1.581,71.13,70.76,"28' 10""",13.51,49.1,57.95,39.55,85.13,44.12,"7' 0""","7' 10""","10' 6""",5.6,80.05,66,5.58,"10' 8""","16' 10""",21.39,58.82,100,"18' 2""","35' 5""","52' 11""","55' 9""","80' 6""","95' 10""","168' 3""","50' 1""","84' 0""",0.272,-0.233,-0.369,-0.233,-0.408,0.272,0.8490000000000001,0.48,0
2006,Sean O'Hair,Royal Liverpool,7258,72,T14,14,2,69,73,72,67,281,1,59,2.12,64.74,51.9,2,0,0,1,63.7,292.7,29.74,29.56,3.51,160.4,15.31,13.61,45.83,20.12,71.57,71.238,71.62,71.42,344,11,1.09,2.81,18.54,22.4,3.03,4.13,4.63,11,72.55,0.19,29.74,73.46,55.79,6.77,10.34,0.01,3.91,37.59,1.642,71.76,70.86,"22' 7""",17,44,60.65,57.06,84,48.59,"6' 11""","9' 9""","9' 7""",4.3,82,63.35,7.48,"8' 10""","15' 1""",20.12,47.37,66.7,"20' 6""","34' 4""","50' 9""","50' 6""","83' 10""","97' 4""","128' 11""","47' 0""","73' 1""",-0.057,0.234,0.157,0.234,-0.021,-0.057,-0.17,-0.013,0
2006,Retief Goosen,Royal Liverpool,7258,72,T14,14,2,70,66,72,73,281,1,4,7.27,65.46,49.48,6,0,1,1,57.28,297.6,30.26,28.98,3.62,154.3,12.4,16.77,41.98,20.74,71.07,70.291,70.98,70.97,217,7,1.24,2.73,16.67,23.78,3.05,4.05,4.64,7,70.93,1.21,30.26,79.58,57.37,6.98,10.32,0.02,2.5,38.8,1.61,70.44,71.5,"26' 6""",16.76,46.4,60.89,39.45,84.78,49.72,"6' 1""","7' 3""","8' 10""",4.4,78.64,57.32,3.27,"9' 0""","15' 3""",20.74,53.33,66.7,"15' 1""","32' 2""","47' 11""","49' 3""","74' 5""","84' 8""","70' 7""","44' 2""","71' 3""",0.213,0.229,1.016,0.229,0.574,0.213,0.129,1.144,0
2006,Robert Allenby,Royal Liverpool,7258,72,T16,16,2,69,70,69,74,282,1,40,2.79,67.89,51.49,3,0,0,0,69.33,293.9,31.09,29.1,3.74,99,12.26,17.99,45.17,21.79,70.28,69.99,70.48,70.17,288,14,1.35,2.58,16.09,20.09,3.06,4.02,4.61,10,71.47,1.35,31.09,77.08,56.18,7,10.31,0,2.74,38.89,1.617,70.24,70.1,"23' 10""",20.81,45.9,63.94,50.41,86.76,50.91,"8' 5""","8' 11""","10' 6""",4.3,85.97,69.95,2.46,"9' 6""","13' 5""",21.79,58.82,33.3,"18' 9""","31' 10""","47' 8""","49' 11""","70' 2""","109' 10""","94' 8""","44' 4""","77' 2""",-0.103,0.524,0.903,0.524,0.481,-0.103,0.188,1.091,0
2006,Peter Lonard,Royal Liverpool,7258,72,T16,16,2,71,69,68,74,282,1,64,1.93,63.16,57.14,3,0,0,0,64.19,280.6,25.35,29.51,3.04,1368,12.83,11.96,39.83,16.96,72,71.117,71.79,71.07,231,1,0.91,3.03,18.71,19.33,3.06,4.13,4.69,1,73.35,-0.01,25.35,73.5,58.13,6.76,10.38,0.01,3.65,37.57,1.64,70.71,71.43,"25' 5""",12.25,48.9,59.27,46.95,86.8,47.24,"7' 4""","8' 4""","7' 11""",4.9,82.05,65.23,3.36,"8' 10""","18' 0""",16.96,29.41,20,"19' 0""","33' 11""","45' 6""","50' 5""","81' 3""","113' 1""",0,"43' 1""","65' 7""",0.234,0.095,0.396,0.095,0.067,0.234,-0.442,-0.046,0
2006,Geoff Ogilvy,Royal Liverpool,7258,72,T16,16,2,71,69,70,72,282,1,8,5.69,62.94,56.67,5,2,1,0,61.89,295.3,31.44,28.93,3.59,157.5,13.41,15.24,45.76,20.56,70.81,70.295,71.19,71.08,251,8,1.19,2.7,17.38,22.17,3.09,4.07,4.61,8,71.81,1.13,31.44,74.55,58.89,7.2,10.11,0,2.78,40,1.607,70.84,71.32,"26' 0""",8.84,39.4,56.27,44.83,87.85,48.8,"7' 9""","9' 5""","8' 7""",4.3,81.4,61.05,6.58,"9' 7""","14' 5""",20.56,62.5,40,"15' 1""","34' 8""","48' 8""","51' 4""","70' 3""","95' 8""","70' 1""","44' 11""","76' 7""",0.188,0.13699999999999998,0.451,0.13699999999999998,0.127,0.188,0.473,0.924,0
2006,Phil Mickelson,Royal Liverpool,7258,72,T22,22,3,69,71,73,70,283,1,2,10.25,68.28,40.4,8,2,1,0,58.61,300.7,35.66,28.91,4.38,124.2,16.19,18.63,53.6,25.12,69.82,69.5,70.07,69.41,302,10,1.59,2.57,15.78,23.33,3.05,4,4.54,9,71.24,2.1,35.66,78.94,55.84,7.19,10.23,0,2.33,39.94,1.606,68.71,70.47,"24' 10""",14.52,55.8,62.72,47.92,88.07,55.64,"6' 8""","8' 8""","10' 0""",5.8,81.95,59.46,7.7,"7' 10""","16' 6""",25.12,58.82,55.6,"13' 3""","30' 2""","50' 10""","43' 1""","74' 10""","81' 6""","102' 7""","44' 8""","73' 4""",0.136,0.569,1.6880000000000002,0.569,0.983,0.136,0.268,1.955,0
2006,Mark Hensby,Royal Liverpool,7258,72,T22,22,3,68,72,74,69,283,1,70,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Greg Owen,Royal Liverpool,7258,72,T22,22,3,67,73,68,75,283,1,67,1.9,68.54,42.27,2,0,1,0,67.13,295.1,28.87,29.64,3.69,277.2,9.62,15.63,47.39,20.85,71,70.98,71,70.71,284,5,1.41,2.25,14.79,20.73,3.14,4.03,4.59,4,71.53,0.7,28.87,76.14,62.61,6.66,10.42,0.04,3.9,37.01,1.646,70.7,70.77,"20' 0""",15.76,48.9,63.98,50.69,85.77,60.91,"6' 5""","8' 11""","10' 9""",4.7,88.18,66.57,5.86,"8' 7""","33' 9""",20.85,46.67,33.3,"17' 9""","34' 10""","43' 5""","51' 8""","71' 2""","85' 8""","113' 11""","39' 11""","70' 4""",0.053,0.636,1.193,0.636,0.505,0.053,-0.348,0.845,0
2006,Rory Sabbatini,Royal Liverpool,7258,72,T26,26,3,69,70,73,72,284,1,26,3.42,64.52,54.48,5,1,2,0,56.49,290.4,30.18,28.92,3.61,186.8,13.31,16.33,44.03,20.62,70,70.292,70.8,70.61,300,8,1.22,2.72,16.93,19.83,3.02,4.07,4.65,5,71.28,0.86,30.18,73.35,59.43,7.18,9.99,0.02,3.21,39.89,1.606,70.83,70.91,"24' 9""",14.94,58.2,61.3,49.66,85.07,55.27,"7' 2""","7' 10""","7' 2""",5.6,81.49,56.78,7.59,"8' 10""","24' 8""",20.62,50,50,"18' 4""","31' 8""","42' 3""","48' 5""","65' 7""","97' 9""",0,"39' 5""","74' 3""",0.313,0.258,0.893,0.258,0.32299999999999995,0.313,-0.14400000000000002,0.7490000000000001,0
2006,Paul Broadhurst,Royal Liverpool,7258,72,T26,26,3,71,71,73,69,284,1,46,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Jerry Kelly,Royal Liverpool,7258,72,T26,26,3,72,67,69,76,284,1,75,1.71,67.11,54.05,5,0,2,0,70.26,278.1,28.46,29.17,3.58,180,11.27,17.88,39.02,20.44,69.68,70.85300000000002,70.8,71.02,358,10,1.3,2.51,15.67,19.47,3.07,4.03,4.67,9,70.89,0.53,28.46,76.38,60.98,6.79,10.36,0.01,3.06,37.72,1.621,70.39,71.84,"24' 9""",10.08,54.8,63.01,47.09,85.82,50.24,"6' 9""","8' 7""","7' 9""",4.8,85.85,70.16,5.08,"10' 1""","26' 6""",20.44,66.67,66.7,"16' 8""","33' 0""","49' 7""","51' 7""","72' 11""","104' 2""","143' 1""","46' 1""","73' 7""",0.268,-0.012,0.468,-0.012,0.212,0.268,0.01,0.478,0
2006,Simon Khan,Royal Liverpool,7258,72,T31,31,4,70,72,68,75,285,1,85,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Scott Verplank,Royal Liverpool,7258,72,T31,31,4,70,73,67,75,285,1,33,3.22,66.02,50.39,4,0,2,0,75.23,276.1,29.9,28.72,3.7,309.6,16.15,17.06,37.92,20.87,70.11,70.67,70.57,70.31,318,5,1.4,2.38,14.92,19.55,2.99,4.02,4.72,4,70.95,0.69,29.9,71.97,62.55,7.28,10.03,0.01,2.52,40.44,1.596,70.29,70.83,"26' 2""",13.75,37.5,63.06,52.38,84,48.65,"5' 9""","6' 11""","10' 1""",3.1,87.7,75.46,2.92,"9' 5""","15' 10""",20.87,47.37,75,"16' 1""","30' 4""","51' 6""","49' 8""","80' 2""","103' 2""","112' 3""","47' 5""","70' 1""",0.171,0.069,0.573,0.069,0.332,0.171,0.081,0.654,0
2006,Lee Westwood,Royal Liverpool,7258,72,T31,31,4,69,72,75,69,285,1,60,2.08,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Rod Pampling,Royal Liverpool,7258,72,T35,35,4,69,71,74,72,286,1,25,3.52,62.5,59.15,6,1,0,1,60.46,288.2,30.65,28.44,3.64,252,12.61,16.48,44.32,20.63,70.55,70.443,70.98,71.02,306,6,1.19,2.75,17.39,20.08,3.08,4.06,4.63,6,71.65,0.74,30.65,73.73,58.2,7.38,9.88,0.01,2.38,41.01,1.58,71.05,70.68,"24' 11""",13.15,47.4,56.84,42.04,89.15,47.73,"7' 3""","8' 1""","7' 11""",5.8,79.93,59.28,5.64,"9' 10""","17' 3""",20.63,60,50,"18' 3""","33' 7""","48' 4""","50' 1""","79' 5""","77' 9""","74' 8""","44' 1""","78' 2""",0.435,0.046,0.16399999999999998,0.046,-0.317,0.435,0.759,0.923,0
2006,Robert Karlsson,Royal Liverpool,7258,72,T35,35,4,70,71,71,74,286,1,91,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Michael Campbell,Royal Liverpool,7258,72,T35,35,4,70,71,75,70,286,1,22,3.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Luke Donald,Royal Liverpool,7258,72,T35,35,4,74,68,73,71,286,1,12,4.76,66.05,63.64,10,1,0,1,66.86,283.7,30.29,28.54,3.73,189,16.6,17.46,39.51,21.25,70.53,69.166,70.06,69.85,235,6,1.56,2.17,13.58,21.92,2.96,4.01,4.64,6,70.13,2.08,30.29,77.59,65.45,7.25,9.95,0,2.56,40.3,1.586,70.76,68.81,"28' 1""",13.49,31.3,61.44,42.99,87.84,46.58,"6' 5""","7' 5""","7' 9""",4.9,82.86,67.58,4.72,"9' 8""","12' 2""",21.25,80,85.7,"13' 7""","33' 10""","49' 9""","51' 10""","80' 10""","100' 3""",0,"46' 6""","75' 8""",0.509,0.07400000000000001,1.514,0.07400000000000001,0.931,0.509,0.532,2.046,0
